"STCOM  지포스 GT730 D3 1GB 64BIT LP,STCOM,NVIDIA,지포스 GT7xx,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,1개,,,O,,,,,,,방열판+쿨러,147 mm,19 mm,"
"리드텍  쿼드로 P5000 D5X 16GB ABKO,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5X(DDR5X),16GB,256-bit,,4개,,,,,,,,,,267 mm,40 mm,최대 180W"
"inno3D  지포스 GT730 D3 1GB LP 무소음,inno3D,NVIDIA,지포스 GT7xx,PCIe2.0x8,SDDR3(DDR3),1GB,64-bit,1개,,,O,,,,,,,방열판,140 mm,28 mm,최대 23W"
"MANLI  지포스 GTX1080 Ti Founders Edition D5X 11GB,MANLI,NVIDIA,지포스 GTX10xx,PCIe3.0x16,GDDR5X(DDR5X),11GB,352-bit,1개,3개,O,,O,O,O,,,,,266 mm,,최대 250W"
"STCOM  지포스 GT610 D3 1GB 64BIT LP,STCOM,NVIDIA,지포스 GT6xx,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,1개,,,O,,,,,,,방열판+쿨러,145 mm,20 mm,"
"AXLE  지포스 GT1030 D5 2GB LP,AXLE,NVIDIA,지포스 GT10xx,PCIe3.0x4,GDDR5(DDR5),2GB,64-bit,1개,,,O,,,O,,,,방열판+쿨러,167 mm,25 mm,최대 30W"
"리드텍  쿼드로 P400 MDP to DP D5 2GB ABKO,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),2GB,64-bit,,3개(mini),,,,,,,,,,,,"
"Colorful  지포스 GTX750 Ti REVENGE D5 2GB,Colorful,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,1개,,,O,O,,,,,,방열판+쿨러,236 mm,40 mm,최대 60W"
"PALIT  지포스 GTX1050 STORM X D5 2GB,PALIT,NVIDIA,지포스 GTX10xx,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,1개,1개,,O,O,,O,,,,방열판+쿨러,166 mm,,최대 75W"
"MANLI  지포스 GT730 Mini Cool D3 1GB LP,MANLI,NVIDIA,지포스 GT7xx,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,1개,,,O,,,,,,,방열판+쿨러,145 mm,16 mm,최대 25W"
"MSI  2WAY SLI HB Bridge M,MSI,NVIDIA,,,,,,,,,,,,,,,,,,,"
"GAINWARD  지포스 GT730 D3 1GB 디앤디컴,GAINWARD,NVIDIA,지포스 GT7xx,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,1개,,,O,,,,,,,방열판+쿨러,115 mm,19 mm,"
"GIGABYTE  지포스 GT740 UD2 OC D5 1GB WING-100,GIGABYTE,NVIDIA,지포스 GT7xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,O,O,,,,,,방열판+쿨러,187 mm,42 mm,"
"GIGABYTE  XTREME SLI HB 브릿지 M,GIGABYTE,NVIDIA,,,,,,,,,,,,,,,,,,,"
"SNK테크 JACKPOT 지포스 GT730 D3 1GB COOL,SNK테크,NVIDIA,지포스 GT7xx,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,1개,,,,,,,,,,,154 mm,38 mm,"
"MANLI  지포스 GT730 Mini D3 1GB LP,MANLI,NVIDIA,지포스 GT7xx,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,1개,,,O,,,,,,,방열판,140 mm,32 mm,최대 25W"
"MSI  라데온 R7 370 OC 블랙 아머 2X D5 2GB 웨이코스,MSI,AMD(ATi),라데온 R9 3xx,PCIe3.0x16,GDDR5(DDR5),2GB,256-bit,1개,1개,O,O,O,,,,,,히트파이프+쿨러,255 mm,35 mm,최대 110W"
"SNK테크 JACKPOT 지포스 GTX750 Ti V2 D5 1GB,SNK테크,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,O,,,,,,,,156 mm,38 mm,최대 60W"
"갤럭시 GALAX HOF SLI Bridge 대교 8,갤럭시,NVIDIA,,,,,,,,,,,,,,,,,,,"
"ASUS ROG Enthusiast 2-WAY SLI Bridge STCOM,ASUS,,,,,,,,,,,,,,,,,,,,"
"갤럭시 GALAX HOF SLI Bridge 대교 6,갤럭시,NVIDIA,,,,,,,,,,,,,,,,,,,"
"ZOTAC  지포스 GT710 ZONE D3 1GB 무소음 PCIE x1,ZOTAC,NVIDIA,지포스 GT7xx,PCIe x1,GDDR3(DDR3),1GB,64-bit,1개,,,O,,,,,,,방열판,146 mm,19 mm,최대 25W"
"MANLI  지포스 GTX750 Black Knight D5 1GB,MANLI,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,Mini 1개,,,O,O,,,,,,방열판+쿨러,150 mm,33 mm,최대 55W"
"SNK테크 JACKPOT 지포스 G210 D3 1GB,SNK테크,NVIDIA,지포스 G2xx,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,1개,,,,,,,,,,,178 mm,18 mm,최대 30.5W"
"MSI  2WAY SLI HB 브릿지 L,MSI,NVIDIA,,,,,,,,,,,,,,,,,,,"
"리드텍  쿼드로 P1000 MDP to DVI D5 4GB ABKO,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),4GB,128-bit,,4개(mini),,,,,,,,,,,,최대 47W"
"MANLI  지포스 GTX750 Ti Black Knight D5 1GB,MANLI,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,mini 1개,,,O,O,,,,,,방열판+쿨러,150 mm,36 mm,최대 60W"
"MANLI  지포스 GTX750 Ti Black Knight D5 2GB,MANLI,,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,Mini HDMI 1개,,,O,O,,,,,,방열판+쿨러,150 mm,33 mm,최대 60W"
"GAINWARD  지포스 GT730 D3 1GB SilentFX 디앤디컴,GAINWARD,NVIDIA,지포스 GT7xx,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,1개,,,O,,,,,,,방열판+쿨러,115 mm,34 mm,"
"PALIT  지포스 GTX1050 Ti Dual OC D5 4GB,PALIT,NVIDIA,지포스 GTX10xx,PCIe3.0x16,GDDR5(DDR5),4GB,128-bit,1개,1개,,O,O,,O,,,,방열판+쿨러,216 mm,,최대 85W"
"MSI  게이밍 SLI Bridge 2WAY-L 웨이코스,MSI,NVIDIA,,,,,,,,,,,,,,,,,,,"
"ASUS STRIX 라데온 R9 FURY DC3 HBM 4GB GAMING STCOM,ASUS,AMD(ATi),라데온 R9 Fury,PCIe3.0x16,HBM(1세대),4GB,4096-bit,1개,3개,,,O,,,,,,,300 mm,40 mm,"
"ASUS ROG Enthusiast 4-WAY SLI Bridge STCOM,ASUS,NVIDIA,,,,,,,,,,,,,,,,,,,"
"리드텍  쿼드로 P600 MDP to DVI D5 2GB ABKO,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,,4개(mini),,,,,,,,,,,,최대 40W"
"ASUS ROG Enthusiast 3-WAY SLI Bridge STCOM,ASUS,NVIDIA,,,,,,,,,,,,,,,,,,,"
"리드텍  쿼드로 P400 MDP to DVI D5 2GB ABKO,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),2GB,64-bit,,3개(mini),,,,,,,,,,,,"
"ASUS ROG STRIX 지포스 GTX1080 A8G GAMING D5X 8GB 이엠텍,ASUS,NVIDIA,지포스 GTX10xx,PCIe3.0x16,GDDR5X(DDR5X),8GB,256-bit,2개,2개,O,O,O,O,O,,,,히트파이프+쿨러,298 mm,40 mm,최대 180W"
"리드텍  쿼드로 K1200 MDP to DP D5 4GB ABKO,리드텍,NVIDIA,쿼드로 시리즈,PCIe2.0x16,GDDR5(DDR5),4GB,128-bit,,4개,,,O,,,,,,방열판+쿨러,160 mm,20 mm,최대 45W"
"리드텍  쿼드로 K1200 MDP to DVI D5 4GB ABKO,리드텍,NVIDIA,쿼드로 시리즈,PCIe2.0x16,GDDR5(DDR5),4GB,128-bit,,4개,,,O,,,,,,방열판+쿨러,160 mm,20 mm,최대 45W"
"MANLI  지포스 GTX950 Black Knight D5 2GB,MANLI,NVIDIA,지포스 GTX9xx,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,1개,1개,O,O,O,,,,,,방열판+쿨러,183 mm,35 mm,최대 90W"
"GAINWARD  지포스 GTX970 D5 4GB Gamers Spirit! 디앤디컴,GAINWARD,NVIDIA,지포스 GTX9xx,PCIe3.0x16,GDDR5(DDR5),4GB,256-bit,1개,mini DP 2개,O,O,O,O,,,,,히트파이프+쿨러,247 mm,42 mm,최대 150W"
"지포스 GTX750 Ti i-Cafe D5 1GB,,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,O,,,,,,,방열판+쿨러,190 mm,40 mm,최대 60W"
"ASUS ROG STRIX 지포스 GTX1080 O8G 11G GAMING D5X 8GB,ASUS,NVIDIA,지포스 GTX10xx,PCIe3.0x16,GDDR5X(DDR5X),8GB,256-bit,2개,2개,O,O,O,O,O,,,,히트파이프+쿨러,298 mm,52.5 mm,"
"갤럭시 GALAX 지포스 GT730 D5 1GB,갤럭시,NVIDIA,지포스 GT7xx,PCIe2.0x16,GDDR5(DDR5),1GB,64-bit,1개,,,,,,,,,,방열판+쿨러,169 mm,38 mm,"
"ASUS PH 지포스 GTX1050 D5 2GB,ASUS,NVIDIA,지포스 GTX10xx,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,1개,1개,,,,,,,,,방열판+쿨러,192 mm,37 mm,"
"리드텍  쿼드로 K620 D3 2GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe2.0x16,GDDR3(DDR3),2GB,128-bit,,1개,,O,,,,,,,,160 mm,20 mm,최대 45W"
"리드텍  쿼드로 P4000 D5 8GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),8GB,256-bit,,4개,,,,,,,,,,,,최대 105W"
"ASUS EX 지포스 GTX1050 O2G D5 2GB,ASUS,NVIDIA,지포스 GTX10xx,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,1개,1개,,,,,O,,,,,212 mm,38 mm,"
"갤럭시 GALAX 지포스 GT730 D5 2GB,갤럭시,NVIDIA,지포스 GT7xx,PCIe2.0x16,GDDR5(DDR5),2GB,64-bit,1개,,,,O,,O,,,,,177 mm,35 mm,최대 38W"
"GIGABYTE  지포스 GT1030 UD2 D5 2GB 팬리스,GIGABYTE,NVIDIA,지포스 GT10xx,PCIe3.0x4,GDDR5(DDR5),2GB,64-bit,1개,,O,,O,,O,,,,방열판,175 mm,36 mm,"
"리드텍  쿼드로 GP100 HBM2 16GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,HBM(2세대),16GB,4096-bit,,4개,,,,,,,,,,,,최대 235W"
"FORSA  지포스 GTX650 D5 1GB/128bit Plus,FORSA,NVIDIA,지포스 GTX6xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,O,,,,,,,방열판+쿨러,152 mm,,최대 64W"
"갤럭시 GALAX 지포스 GTX950 개간지 V2 EXOC D5 2GB,갤럭시,NVIDIA,지포스 GTX9xx,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,1개,1개,O,,O,,,,,,,239 mm,39 mm,최대 90W"
"AMD  라데온 PRO WX4100 D5 4GB 블루존,AMD,AMD(ATi),라데온 PRO 시리즈,PCIe3.0x8,GDDR5(DDR5),4GB,128-bit,,mini DP 4개,,,O,,,,,,,170 mm,18 mm,최대 50W"
"리드텍  쿼드로 M2000 D5 4GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),4GB,128-bit,,4개,,,O,,,,,,방열판+쿨러,168 mm,20 mm,최대 75W"
"PowerColor  라데온 R5 230 D3 1GB Fan 가온디앤아이,PowerColor,AMD(ATi),라데온 R5 2xx,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,1개,,O,O,,,,,,,방열판+쿨러,145 mm,16 mm,"
"FORSA  지포스 GTX750 D5 1GB UP,FORSA,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,,,,,,,,방열판+쿨러,,,최대 55W"
"리드텍  쿼드로 NVS 315 D3 1GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,,,,O,,,,,,,방열판+쿨러,145 mm,20 mm,최대 19.5W"
"AMD  라데온 PRO WX7100 D5 8GB 블루존,AMD,AMD(ATi),라데온 PRO 시리즈,PCIe3.0x16,GDDR5(DDR5),8GB,256-bit,,4개,,,O,,,,,,,242 mm,18 mm,최대 130W"
"FORSA  지포스 GTX750 Ti V2 D5 1GB,FORSA,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,O,O,,,,,,방열판+쿨러,156 mm,38 mm,최대 60W"
"PowerColor  라데온 HD 5450 D3 1GB LP 무소음 가온디앤아이,PowerColor,AMD(ATi),라데온 HD 54xx,,GDDR3(DDR3),1GB,64-bit,1개,,,O,,,,,,,방열판,145 mm,17 mm,"
"AMD  라데온 PRO WX5100 D5 8GB 블루존,AMD,AMD(ATi),라데온 PRO 시리즈,PCIe3.0x16,GDDR5(DDR5),8GB,256-bit,,4개,,,O,,,,,,,173 mm,18 mm,최대 75W"
"엠탑코리아  지포스 GTX750 Ti PLUS D5 2GB,엠탑코리아,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,1개,,,,,,,,,,방열판+쿨러,,,최대 60W"
"AMD  FirePro W7100 D5 8GB 블루존,AMD,AMD(ATi),FirePro 시리즈,PCIe3.0x16,GDDR5(DDR5),8GB,256-bit,,4개,,,,,,,,,방열판+쿨러,,,최대 150W"
"엠탑코리아  지포스 GTX650 PLUS D5 1GB,엠탑코리아,NVIDIA,지포스 GTX6xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,,,,,,,,방열판+쿨러,152 mm,,최대 64W"
"FORSA  지포스 GTX750 V2 D5 1GB,FORSA,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,O,O,,,,,,방열판+쿨러,152 mm,38 mm,최대 55W"
"AMD  FirePro W4300 D5 4GB 블루존,AMD,AMD(ATi),FirePro 시리즈,PCIe3.0x16,GDDR5(DDR5),4GB,128-bit,,mini DP 4개,,,O,,,,,,방열판+쿨러,,,최대 48W"
"엠탑코리아  지포스 GTX750 Ti D5 1GB DP,엠탑코리아,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,1개,,,,,,,,,방열판+쿨러,,,최대 60W"
"오존컴퍼니  지포스 GTX650 OZ D5 1GB,오존컴퍼니,NVIDIA,지포스 GTX6xx,,GDDR5(DDR5),1GB,128-bit,1개,,,,,,,,,,방열판+쿨러,195 mm,38 mm,64W"
"오존컴퍼니  지포스 GT730 OZ D3 1GB,오존컴퍼니,NVIDIA,지포스 GT7xx,,GDDR3(DDR3),1GB,64-bit,1개,,,,,,,,,,방열판+쿨러,154 mm,38 mm,최대 39W"
"리드텍  쿼드로 NVS 810 D3 4GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR3(DDR3),4GB,128-bit,,8개,,,O,,,,,,방열판+쿨러,,,최대 68W"
"리드텍  쿼드로 K420 D3 2GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe2.0x16,GDDR3(DDR3),2GB,128-bit,,1개,,O,,,,,,,방열판+쿨러,177 mm,20 mm,최대 45W"
"GIGABYTE  라데온 R7 350 D3 2GB WING-100,GIGABYTE,AMD(ATi),라데온 R7 3xx,PCIe3.0x16,GDDR3(DDR3),2GB,128-bit,1개,,O,O,,,,,,,,193 mm,33 mm,최대 50W"
"리드텍  쿼드로 K1200 MDP to DP D5 4GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe2.0x16,GDDR5(DDR5),4GB,128-bit,,4개,,,O,,,,,,방열판+쿨러,160 mm,20 mm,최대 45W"
"엠탑코리아  지포스 GTX750 프리미엄 V2 D5 1GB,엠탑코리아,NVIDIA,지포스 GTX7xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,,O,,,,,,방열판+쿨러,152 mm,38 mm,최대 55W"
"리드텍  쿼드로 NVS 510 D3 2GB 리더스시스템,리드텍,NVIDIA,쿼드로 시리즈,PCIe x16,GDDR3(DDR3),2GB,128-bit,,4개,,,,,,,,,방열판+쿨러,,,최대 35W"
"리드텍  쿼드로 P6000 D5X 24GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5X(DDR5X),24GB,384-bit,,4개,,,,,,,,,,267 mm,40 mm,최대 250W"
"리드텍  쿼드로 P2000 D5 5GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),5GB,160-bit,,4개,,,,,,,,,,,,최대 75W"
"SPARKLE  지포스 FX5500 256MB AGP 가온,SPARKLE,nVidia,지포스 FX 5500,AGP,GDDR(DDR),256MB,128-bit,,,,,,,,,,,방열판,154 mm,14 mm,"
"AMD  FirePro W2100 D3 2GB 블루존,AMD,AMD(ATi),FirePro 시리즈,PCIe3.0x16,GDDR3(DDR3),2GB,128-bit,,2개,,,,,,,,,방열판+쿨러,,,최대 26W"
"FORSA  지포스 GTX650 D5 1GB,FORSA,NVIDIA,지포스 GTX6xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,mini 1개,,,O,O,,,,,,방열판+쿨러,145 mm,,최대 64W"
"ASUS PH 지포스 GT1030 O2G D5 2GB,ASUS,NVIDIA,지포스 GT10xx,PCIe3.0x4,GDDR5(DDR5),2GB,64-bit,1개,,,,,,O,,,,방열판+쿨러,184 mm,36 mm,"
"AMD  FirePro W4100 D5 2GB 블루존,AMD,AMD(ATi),FirePro 시리즈,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,,mini DP 4개,,,,,,,,,방열판+쿨러,,,최대 50W"
"리드텍  쿼드로 P400 MDP to DP D5 2GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),2GB,64-bit,,3개(mini),,,,,,,,,,,,"
"SAPPHIRE  GPRO 6200 D5 4GB,SAPPHIRE,AMD(ATi),GPRO 시리즈,PCIe3.0x16,GDDR5(DDR5),4GB,128-bit,,6개 (Mini),,,O,,,,,,,167.64 mm,,50W 미만"
"AMD  FirePro W9100 D5 16GB 블루존,AMD,AMD(ATi),FirePro 시리즈,PCIe3.0x16,GDDR5(DDR5),16GB,512-bit,,mini DP 6개,O,O,O,,,,,,히트파이프+쿨러,,,최대 275W"
"리드텍  쿼드로 P1000 MDP to DP D5 4GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),4GB,128-bit,,4개(mini),,,,,,,,,,,,최대 47W"
"엠탑코리아  지포스 GTX650 프리미엄 128Bit D5 1GB,엠탑코리아,NVIDIA,지포스 GTX6xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,O,O,,,,,,방열판+쿨러,146 mm,36 mm,"
"리드텍  쿼드로 P400 MDP to DVI D5 2GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),2GB,64-bit,,3개(mini),,,,,,,,,,,,"
"리드텍  쿼드로 P600 MDP to DP D5 2GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,,4개(mini),,,,,,,,,,,,최대 40W"
"AXLE  지포스 GTX650 V2 D5 1GB,AXLE,NVIDIA,지포스 GTX6xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,1개,,O,,,,,,,,173 mm,36 mm,최대 64W"
"SAPPHIRE  GPRO 4200 D5 4GB,SAPPHIRE,AMD(ATi),GPRO 시리즈,PCIe3.0x16,GDDR5(DDR5),4GB,128-bit,,4개 (Mini),,,O,,,,,,,170 mm,,50W 미만"
"오존컴퍼니  지포스 GT730 OZ D3 1GB LP,오존컴퍼니,NVIDIA,지포스 GT7xx,PCIe2.0x8,GDDR3(DDR3),1GB,64-bit,1개,,,O,,,,,,,방열판+쿨러,150 mm,36 mm,최대 38W"
"AMD  FirePro W600 D5 2GB 블루존,AMD,AMD(ATi),FirePro 시리즈,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,,mini 6개,,,,,,,,,방열판+쿨러,,,최대 75W"
"FORSA  지포스 GT730 D3 1GB COOL,FORSA,NVIDIA,지포스 GT7xx,PCIe2.0x16,GDDR3(DDR3),1GB,64-bit,1개,,,,,,,,,,,154 mm,38 mm,"
"리드텍  쿼드로 M4000 D5 8GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),8GB,256-bit,,4개,O,,O,,,,,,,241 mm,20 mm,최대 120W"
"엠탑코리아  지포스 GTX650 D5 1GB,엠탑코리아,NVIDIA,지포스 GTX6xx,PCIe3.0x16,GDDR5(DDR5),1GB,128-bit,1개,,,,O,,,,,,방열판+쿨러,146 mm,36 mm,"
"리드텍  쿼드로 P5000 D5X 16GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5X(DDR5X),16GB,256-bit,,4개,,,,,,,,,,267 mm,40 mm,최대 180W"
"리드텍  쿼드로 P1000 MDP to DVI D5 4GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),4GB,128-bit,,4개(mini),,,,,,,,,,,,최대 47W"
"리드텍  쿼드로 K1200 MDP to DVI D5 4GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe2.0x16,GDDR5(DDR5),4GB,128-bit,,4개,,,O,,,,,,방열판+쿨러,160 mm,20 mm,최대 45W"
"리드텍  쿼드로 P600 MDP to DVI D5 2GB 리더스시스템즈,리드텍,NVIDIA,쿼드로 시리즈,PCIe3.0x16,GDDR5(DDR5),2GB,128-bit,,4개(mini),,,,,,,,,,,,최대 40W"
"SAPPHIRE  GPRO 8200 D5 8GB,SAPPHIRE,AMD(ATi),GPRO 시리즈,PCIe3.0x16,GDDR5(DDR5),8GB,256-bit,,4개,,,O,,,,,,,,,최대 140W"
"MANLI  지포스 GT1030 Black Frame Mini D5 2GB,MANLI,NVIDIA,지포스 GT10xx,PCIe3.0x4,GDDR5(DDR5),2GB,64-bit,1개,,,,,,O,,,,방열판+쿨러,182 mm,30 mm,"
"Colorful  지포스 GT1030 REVENGE D5 2GB LP,Colorful,NVIDIA,지포스 GT10xx,PCIe3.0x4,GDDR5(DDR5),2GB,64-bit,1개,,,,O,,O,,,,방열판+쿨러,167 mm,20 mm,최대 30W"
